url,city,feature,current_status,gsc_clicks_3mo,gsc_impressions_3mo,ai_feature_impr_3mo,googlebot_req_14d,all_req_14d,matching_pools,matching_indexable,hub_indexable,internal_referer_hits_14d,external_referer_hits_14d,classification,proposed_destination
/public-pools/alabama/birmingham/feature/lap-swimming/,"Birmingham, AL",lap-swimming,301 -> /public-pools/alabama/birmingham/,0,0,0,0,1,2,2,True,1,0,CONSOLIDATE,/public-pools/alabama/birmingham/
/public-pools/alabama/birmingham/feature/olympic-size/,"Birmingham, AL",olympic-size,301 -> /public-pools/alabama/birmingham/,3,105,0,0,2,1,1,True,0,1,CONSOLIDATE,/public-pools/alabama/birmingham/
/public-pools/alabama/birmingham/feature/splash-pad/,"Birmingham, AL",splash-pad,301 -> /public-pools/alabama/birmingham/,0,0,0,0,2,1,1,True,2,0,CONSOLIDATE,/public-pools/alabama/birmingham/
/public-pools/alabama/birmingham/feature/wave-pool/,"Birmingham, AL",wave-pool,301 -> /public-pools/alabama/birmingham/,7,91,9,1,4,1,1,True,1,0,CONSOLIDATE,/public-pools/alabama/birmingham/
/public-pools/alabama/huntsville/feature/lap-swimming/,"Huntsville, AL",lap-swimming,301 -> /public-pools/alabama/huntsville/,0,0,0,1,1,0,0,True,0,0,RETIRE,/public-pools/alabama/huntsville/
/public-pools/alabama/mobile/feature/indoor/,"Mobile, AL",indoor,301 -> /public-pools/alabama/mobile/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/alabama/mobile/
/public-pools/alabama/mobile/feature/lap-swimming/,"Mobile, AL",lap-swimming,301 -> /public-pools/alabama/mobile/,0,0,0,0,1,3,3,True,1,0,CONSOLIDATE,/public-pools/alabama/mobile/
/public-pools/alabama/mobile/feature/olympic-size/,"Mobile, AL",olympic-size,301 -> /public-pools/alabama/mobile/,3,26,0,0,2,1,1,True,1,0,CONSOLIDATE,/public-pools/alabama/mobile/
/public-pools/arizona/avondale/feature/lap-swimming/,"Avondale, AZ",lap-swimming,301 -> /public-pools/arizona/avondale/,0,0,0,0,1,2,2,True,1,0,CONSOLIDATE,/public-pools/arizona/avondale/
/public-pools/arizona/avondale/feature/splash-pad/,"Avondale, AZ",splash-pad,301 -> /public-pools/arizona/avondale/,0,0,0,0,2,1,1,True,2,0,CONSOLIDATE,/public-pools/arizona/avondale/
/public-pools/arizona/avondale/feature/wave-pool/,"Avondale, AZ",wave-pool,301 -> /public-pools/arizona/avondale/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/arizona/avondale/
/public-pools/arizona/buckeye/feature/lap-swimming/,"Buckeye, AZ",lap-swimming,301 -> /public-pools/arizona/buckeye/,0,0,0,0,2,2,2,True,2,0,CONSOLIDATE,/public-pools/arizona/buckeye/
/public-pools/arizona/casa-grande/feature/heated/,"Casa Grande, AZ",heated,301 -> /public-pools/arizona/casa-grande/,0,0,4,1,1,1,1,True,0,0,CONSOLIDATE,/public-pools/arizona/casa-grande/
/public-pools/arizona/casa-grande/feature/indoor/,"Casa Grande, AZ",indoor,301 -> /public-pools/arizona/casa-grande/,2,141,3,0,2,1,1,True,1,0,CONSOLIDATE,/public-pools/arizona/casa-grande/
/public-pools/arizona/casa-grande/feature/lap-swimming/,"Casa Grande, AZ",lap-swimming,301 -> /public-pools/arizona/casa-grande/,0,0,0,0,2,2,2,True,1,1,CONSOLIDATE,/public-pools/arizona/casa-grande/
/public-pools/arizona/casa-grande/feature/lazy-river/,"Casa Grande, AZ",lazy-river,301 -> /public-pools/arizona/casa-grande/,0,0,0,4,4,0,0,True,0,0,CONSOLIDATE,/public-pools/arizona/casa-grande/
/public-pools/arizona/casa-grande/feature/wave-pool/,"Casa Grande, AZ",wave-pool,301 -> /public-pools/arizona/casa-grande/,0,0,0,1,1,0,0,True,0,0,RETIRE,/public-pools/arizona/casa-grande/
/public-pools/arizona/chandler/feature/heated/,"Chandler, AZ",heated,301 -> /public-pools/arizona/chandler/,0,0,0,0,1,0,0,True,1,0,CONSOLIDATE,/public-pools/arizona/chandler/
/public-pools/arizona/chandler/feature/indoor/,"Chandler, AZ",indoor,301 -> /public-pools/arizona/chandler/,0,0,0,0,1,0,0,True,1,0,CONSOLIDATE,/public-pools/arizona/chandler/
/public-pools/arizona/chandler/feature/kiddie-pool/,"Chandler, AZ",kiddie-pool,301 -> /public-pools/arizona/chandler/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/arizona/chandler/
/public-pools/arizona/chandler/feature/lap-swimming/,"Chandler, AZ",lap-swimming,301 -> /public-pools/arizona/chandler/,0,0,0,1,1,1,1,True,0,0,RETIRE,/public-pools/arizona/chandler/
/public-pools/arizona/chandler/feature/water-slides/,"Chandler, AZ",water-slides,301 -> /public-pools/arizona/chandler/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/arizona/chandler/
/public-pools/arizona/gilbert/feature/kiddie-pool/,"Gilbert, AZ",kiddie-pool,301 -> /public-pools/arizona/gilbert/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/arizona/gilbert/
/public-pools/arizona/glendale/feature/heated/,"Glendale, AZ",heated,301 -> /public-pools/arizona/glendale/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/arizona/glendale/
/public-pools/arizona/glendale/feature/indoor/,"Glendale, AZ",indoor,301 -> /public-pools/arizona/glendale/,0,0,0,1,1,1,1,True,0,0,RETIRE,/public-pools/arizona/glendale/
/public-pools/arizona/glendale/feature/kiddie-pool/,"Glendale, AZ",kiddie-pool,301 -> /public-pools/arizona/glendale/,0,0,0,3,3,0,0,True,0,0,CONSOLIDATE,/public-pools/arizona/glendale/
/public-pools/arizona/glendale/feature/lap-swimming/,"Glendale, AZ",lap-swimming,301 -> /public-pools/arizona/glendale/,0,0,0,0,2,2,2,True,1,1,CONSOLIDATE,/public-pools/arizona/glendale/
/public-pools/arizona/glendale/feature/lazy-river/,"Glendale, AZ",lazy-river,301 -> /public-pools/arizona/glendale/,0,0,0,3,4,1,1,True,1,0,CONSOLIDATE,/public-pools/arizona/glendale/
/public-pools/arizona/glendale/feature/water-slides/,"Glendale, AZ",water-slides,301 -> /public-pools/arizona/glendale/,2,9,0,0,1,1,1,True,0,0,CONSOLIDATE,/public-pools/arizona/glendale/
/public-pools/arizona/goodyear/feature/diving-board/,"Goodyear, AZ",diving-board,301 -> /public-pools/arizona/goodyear/,0,0,0,0,1,2,2,True,1,0,CONSOLIDATE,/public-pools/arizona/goodyear/
/public-pools/arizona/mesa/feature/olympic-size/,"Mesa, AZ",olympic-size,301 -> /public-pools/arizona/mesa/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/arizona/mesa/
/public-pools/arizona/peoria/feature/diving-board/,"Peoria, AZ",diving-board,301 -> /public-pools/arizona/peoria/,0,0,0,0,1,3,3,True,1,0,CONSOLIDATE,/public-pools/arizona/peoria/
/public-pools/arizona/phoenix/feature/lap-swimming/,"Phoenix, AZ",lap-swimming,301 -> /public-pools/arizona/phoenix/,0,0,0,0,2,2,2,True,2,0,CONSOLIDATE,/public-pools/arizona/phoenix/
/public-pools/arizona/queen-creek/feature/diving-board/,"Queen Creek, AZ",diving-board,301 -> /public-pools/arizona/queen-creek/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/arizona/queen-creek/
/public-pools/arizona/queen-creek/feature/indoor/,"Queen Creek, AZ",indoor,301 -> /public-pools/arizona/queen-creek/,0,0,0,0,1,2,2,True,1,0,CONSOLIDATE,/public-pools/arizona/queen-creek/
/public-pools/arizona/queen-creek/feature/lap-swimming/,"Queen Creek, AZ",lap-swimming,301 -> /public-pools/arizona/queen-creek/,0,0,0,1,2,2,2,True,1,0,CONSOLIDATE,/public-pools/arizona/queen-creek/
/public-pools/arizona/scottsdale/feature/heated/,"Scottsdale, AZ",heated,301 -> /public-pools/arizona/scottsdale/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/arizona/scottsdale/
/public-pools/arizona/scottsdale/feature/indoor/,"Scottsdale, AZ",indoor,301 -> /public-pools/arizona/scottsdale/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/arizona/scottsdale/
/public-pools/arizona/scottsdale/feature/water-slides/,"Scottsdale, AZ",water-slides,301 -> /public-pools/arizona/scottsdale/,0,0,0,0,1,0,0,True,1,0,CONSOLIDATE,/public-pools/arizona/scottsdale/
/public-pools/arizona/surprise/feature/indoor/,"Surprise, AZ",indoor,301 -> /public-pools/arizona/surprise/,0,0,0,0,2,1,1,True,2,0,CONSOLIDATE,/public-pools/arizona/surprise/
/public-pools/arizona/surprise/feature/kiddie-pool/,"Surprise, AZ",kiddie-pool,301 -> /public-pools/arizona/surprise/,0,0,0,0,2,2,2,True,2,0,CONSOLIDATE,/public-pools/arizona/surprise/
/public-pools/arizona/surprise/feature/lap-swimming/,"Surprise, AZ",lap-swimming,301 -> /public-pools/arizona/surprise/,0,0,0,1,1,2,2,True,0,0,CONSOLIDATE,/public-pools/arizona/surprise/
/public-pools/arizona/surprise/feature/olympic-size/,"Surprise, AZ",olympic-size,301 -> /public-pools/arizona/surprise/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/arizona/surprise/
/public-pools/arizona/tucson/feature/heated/,"Tucson, AZ",heated,301 -> /public-pools/arizona/tucson/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/arizona/tucson/
/public-pools/arizona/tucson/feature/indoor/,"Tucson, AZ",indoor,301 -> /public-pools/arizona/tucson/,0,0,0,0,2,1,1,True,2,0,CONSOLIDATE,/public-pools/arizona/tucson/
/public-pools/arkansas/fayetteville/feature/lazy-river/,"Fayetteville, AR",lazy-river,301 -> /public-pools/arkansas/fayetteville/,0,0,0,1,1,0,0,False,0,0,RETIRE,/public-pools/arkansas/
/public-pools/arkansas/little-rock/feature/heated/,"Little Rock, AR",heated,301 -> /public-pools/arkansas/little-rock/,0,0,0,3,3,1,0,True,0,0,CONSOLIDATE,/public-pools/arkansas/little-rock/
/public-pools/arkansas/little-rock/feature/indoor/,"Little Rock, AR",indoor,301 -> /public-pools/arkansas/little-rock/,0,0,22,0,1,2,1,True,1,0,CONSOLIDATE,/public-pools/arkansas/little-rock/
/public-pools/arkansas/little-rock/feature/olympic-size/,"Little Rock, AR",olympic-size,301 -> /public-pools/arkansas/little-rock/,0,0,0,3,3,0,0,True,0,0,CONSOLIDATE,/public-pools/arkansas/little-rock/
/public-pools/california/anaheim/feature/lap-swimming/,"Anaheim, CA",lap-swimming,301 -> /public-pools/california/anaheim/,0,0,3,0,2,1,1,True,0,2,CONSOLIDATE,/public-pools/california/anaheim/
/public-pools/california/anaheim/feature/lazy-river/,"Anaheim, CA",lazy-river,301 -> /public-pools/california/anaheim/,0,0,0,1,1,0,0,True,0,0,RETIRE,/public-pools/california/anaheim/
/public-pools/california/antioch/feature/lazy-river/,"Antioch, CA",lazy-river,301 -> /public-pools/california/antioch/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/california/antioch/
/public-pools/california/antioch/feature/olympic-size/,"Antioch, CA",olympic-size,301 -> /public-pools/california/antioch/,0,0,0,0,1,0,0,True,1,0,CONSOLIDATE,/public-pools/california/antioch/
/public-pools/california/azusa/feature/diving-board/,"Azusa, CA",diving-board,301 -> /public-pools/california/azusa/,0,0,0,1,1,0,0,True,0,0,RETIRE,/public-pools/california/azusa/
/public-pools/california/azusa/feature/lap-swimming/,"Azusa, CA",lap-swimming,301 -> /public-pools/california/azusa/,0,0,11,0,4,1,1,True,3,1,CONSOLIDATE,/public-pools/california/azusa/
/public-pools/california/azusa/feature/splash-pad/,"Azusa, CA",splash-pad,301 -> /public-pools/california/azusa/,0,0,0,1,1,0,0,True,0,0,RETIRE,/public-pools/california/azusa/
/public-pools/california/bakersfield/feature/indoor/,"Bakersfield, CA",indoor,301 -> /public-pools/california/bakersfield/,0,0,0,0,1,0,0,True,1,0,CONSOLIDATE,/public-pools/california/bakersfield/
/public-pools/california/bakersfield/feature/lap-swimming/,"Bakersfield, CA",lap-swimming,301 -> /public-pools/california/bakersfield/,2,43,3,0,2,1,1,True,1,0,CONSOLIDATE,/public-pools/california/bakersfield/
/public-pools/california/bakersfield/feature/olympic-size/,"Bakersfield, CA",olympic-size,301 -> /public-pools/california/bakersfield/,0,0,0,0,2,1,1,True,2,0,CONSOLIDATE,/public-pools/california/bakersfield/
/public-pools/california/bakersfield/feature/splash-pad/,"Bakersfield, CA",splash-pad,301 -> /public-pools/california/bakersfield/,0,0,0,1,1,0,0,True,0,0,RETIRE,/public-pools/california/bakersfield/
/public-pools/california/beaumont/feature/kiddie-pool/,"Beaumont, CA",kiddie-pool,301 -> /public-pools/california/beaumont/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/california/beaumont/
/public-pools/california/beaumont/feature/lap-swimming/,"Beaumont, CA",lap-swimming,301 -> /public-pools/california/beaumont/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/california/beaumont/
/public-pools/california/beaumont/feature/water-slides/,"Beaumont, CA",water-slides,301 -> /public-pools/california/beaumont/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/california/beaumont/
/public-pools/california/berkeley/feature/diving-board/,"Berkeley, CA",diving-board,301 -> /public-pools/california/berkeley/,0,0,0,1,1,0,0,True,0,0,RETIRE,/public-pools/california/berkeley/
/public-pools/california/berkeley/feature/heated/,"Berkeley, CA",heated,301 -> /public-pools/california/berkeley/,0,0,6,1,2,1,1,True,1,0,CONSOLIDATE,/public-pools/california/berkeley/
/public-pools/california/berkeley/feature/lap-swimming/,"Berkeley, CA",lap-swimming,301 -> /public-pools/california/berkeley/,0,0,0,0,2,2,2,True,2,0,CONSOLIDATE,/public-pools/california/berkeley/
/public-pools/california/berkeley/feature/olympic-size/,"Berkeley, CA",olympic-size,301 -> /public-pools/california/berkeley/,0,0,0,0,1,0,0,True,1,0,CONSOLIDATE,/public-pools/california/berkeley/
/public-pools/california/beverly-hills/feature/heated/,"Beverly Hills, CA",heated,301 -> /public-pools/california/beverly-hills/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/california/beverly-hills/
/public-pools/california/beverly-hills/feature/lap-swimming/,"Beverly Hills, CA",lap-swimming,301 -> /public-pools/california/beverly-hills/,0,0,0,0,2,1,1,True,2,0,CONSOLIDATE,/public-pools/california/beverly-hills/
/public-pools/california/calimesa/feature/lap-swimming/,"Calimesa, CA",lap-swimming,301 -> /public-pools/california/calimesa/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/california/calimesa/
/public-pools/california/carlsbad/feature/kiddie-pool/,"Carlsbad, CA",kiddie-pool,301 -> /public-pools/california/carlsbad/,0,0,0,1,2,1,1,True,1,0,CONSOLIDATE,/public-pools/california/carlsbad/
/public-pools/california/carlsbad/feature/lap-swimming/,"Carlsbad, CA",lap-swimming,301 -> /public-pools/california/carlsbad/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/california/carlsbad/
/public-pools/california/carlsbad/feature/lazy-river/,"Carlsbad, CA",lazy-river,301 -> /public-pools/california/carlsbad/,2,41,0,0,1,1,1,True,0,0,CONSOLIDATE,/public-pools/california/carlsbad/
/public-pools/california/carlsbad/feature/olympic-size/,"Carlsbad, CA",olympic-size,301 -> /public-pools/california/carlsbad/,0,0,0,1,1,1,1,True,0,0,RETIRE,/public-pools/california/carlsbad/
/public-pools/california/chino-hills/feature/kiddie-pool/,"Chino Hills, CA",kiddie-pool,301 -> /public-pools/california/chino-hills/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/california/chino-hills/
/public-pools/california/chino/feature/diving-board/,"Chino, CA",diving-board,301 -> /public-pools/california/chino/,0,0,0,0,1,0,0,True,0,0,RETIRE,/public-pools/california/chino/
/public-pools/california/chino/feature/lap-swimming/,"Chino, CA",lap-swimming,301 -> /public-pools/california/chino/,2,14,0,0,1,1,1,True,0,0,CONSOLIDATE,/public-pools/california/chino/
/public-pools/california/chula-vista/feature/diving-board/,"Chula Vista, CA",diving-board,301 -> /public-pools/california/chula-vista/,0,0,0,0,2,1,1,True,2,0,CONSOLIDATE,/public-pools/california/chula-vista/
/public-pools/california/chula-vista/feature/heated/,"Chula Vista, CA",heated,301 -> /public-pools/california/chula-vista/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/california/chula-vista/
/public-pools/california/chula-vista/feature/indoor/,"Chula Vista, CA",indoor,301 -> /public-pools/california/chula-vista/,0,0,10,0,2,0,0,True,2,0,CONSOLIDATE,/public-pools/california/chula-vista/
/public-pools/california/chula-vista/feature/olympic-size/,"Chula Vista, CA",olympic-size,301 -> /public-pools/california/chula-vista/,0,0,0,1,1,0,0,True,0,0,RETIRE,/public-pools/california/chula-vista/
/public-pools/california/chula-vista/feature/wave-pool/,"Chula Vista, CA",wave-pool,301 -> /public-pools/california/chula-vista/,0,0,0,2,2,0,0,True,0,0,CONSOLIDATE,/public-pools/california/chula-vista/
/public-pools/california/claremont/feature/lap-swimming/,"Claremont, CA",lap-swimming,301 -> /public-pools/california/claremont/,0,0,0,1,1,1,1,True,0,0,RETIRE,/public-pools/california/claremont/
/public-pools/california/claremont/feature/olympic-size/,"Claremont, CA",olympic-size,301 -> /public-pools/california/claremont/,0,0,0,1,1,0,0,True,0,0,RETIRE,/public-pools/california/claremont/
/public-pools/california/claremont/feature/splash-pad/,"Claremont, CA",splash-pad,301 -> /public-pools/california/claremont/,0,0,0,1,1,0,0,True,0,0,RETIRE,/public-pools/california/claremont/
/public-pools/california/concord/feature/lap-swimming/,"Concord, CA",lap-swimming,301 -> /public-pools/california/concord/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/california/concord/
/public-pools/california/concord/feature/lazy-river/,"Concord, CA",lazy-river,301 -> /public-pools/california/concord/,0,0,0,1,1,0,0,True,0,0,RETIRE,/public-pools/california/concord/
/public-pools/california/concord/feature/olympic-size/,"Concord, CA",olympic-size,301 -> /public-pools/california/concord/,0,0,0,1,1,0,0,True,0,0,RETIRE,/public-pools/california/concord/
/public-pools/california/concord/feature/water-slides/,"Concord, CA",water-slides,301 -> /public-pools/california/concord/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/california/concord/
/public-pools/california/concord/feature/wave-pool/,"Concord, CA",wave-pool,301 -> /public-pools/california/concord/,0,0,0,1,1,0,0,True,0,0,RETIRE,/public-pools/california/concord/
/public-pools/california/corona/feature/kiddie-pool/,"Corona, CA",kiddie-pool,301 -> /public-pools/california/corona/,0,0,3,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/california/corona/
/public-pools/california/corona/feature/lap-swimming/,"Corona, CA",lap-swimming,301 -> /public-pools/california/corona/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/california/corona/
/public-pools/california/corona/feature/water-slides/,"Corona, CA",water-slides,301 -> /public-pools/california/corona/,0,0,0,0,2,1,1,True,2,0,CONSOLIDATE,/public-pools/california/corona/
/public-pools/california/coronado/feature/heated/,"Coronado, CA",heated,301 -> /public-pools/california/coronado/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/california/coronado/
/public-pools/california/costa-mesa/feature/heated/,"Costa Mesa, CA",heated,301 -> /public-pools/california/costa-mesa/,0,0,0,0,3,1,1,True,3,0,CONSOLIDATE,/public-pools/california/costa-mesa/
/public-pools/california/costa-mesa/feature/lap-swimming/,"Costa Mesa, CA",lap-swimming,301 -> /public-pools/california/costa-mesa/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/california/costa-mesa/
/public-pools/california/costa-mesa/feature/lazy-river/,"Costa Mesa, CA",lazy-river,301 -> /public-pools/california/costa-mesa/,0,0,0,1,1,0,0,True,0,0,RETIRE,/public-pools/california/costa-mesa/
/public-pools/california/costa-mesa/feature/splash-pad/,"Costa Mesa, CA",splash-pad,301 -> /public-pools/california/costa-mesa/,0,0,0,1,1,0,0,True,0,0,RETIRE,/public-pools/california/costa-mesa/
/public-pools/california/covina/feature/lap-swimming/,"Covina, CA",lap-swimming,301 -> /public-pools/california/covina/,0,0,0,0,1,1,1,True,0,1,CONSOLIDATE,/public-pools/california/covina/
/public-pools/california/desert-hot-springs/feature/water-slides/,"Desert Hot Springs, CA",water-slides,301 -> /public-pools/california/desert-hot-springs/,0,0,0,1,2,0,0,True,1,0,CONSOLIDATE,/public-pools/california/desert-hot-springs/
/public-pools/california/diamond-bar/feature/lap-swimming/,"Diamond Bar, CA",lap-swimming,301 -> /public-pools/california/diamond-bar/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/california/diamond-bar/
/public-pools/california/elk-grove/feature/indoor/,"Elk Grove, CA",indoor,301 -> /public-pools/california/elk-grove/,0,0,0,0,3,0,0,True,3,0,CONSOLIDATE,/public-pools/california/elk-grove/
/public-pools/california/escondido/feature/olympic-size/,"Escondido, CA",olympic-size,301 -> /public-pools/california/escondido/,0,0,0,1,1,0,0,True,0,0,RETIRE,/public-pools/california/escondido/
/public-pools/california/escondido/feature/splash-pad/,"Escondido, CA",splash-pad,301 -> /public-pools/california/escondido/,0,0,0,1,1,0,0,True,0,0,RETIRE,/public-pools/california/escondido/
/public-pools/california/escondido/feature/wave-pool/,"Escondido, CA",wave-pool,301 -> /public-pools/california/escondido/,0,0,0,2,2,0,0,True,0,0,CONSOLIDATE,/public-pools/california/escondido/
/public-pools/california/folsom/feature/lazy-river/,"Folsom, CA",lazy-river,301 -> /public-pools/california/folsom/,0,0,0,4,4,1,1,True,0,0,CONSOLIDATE,/public-pools/california/folsom/
/public-pools/california/folsom/feature/water-slides/,"Folsom, CA",water-slides,301 -> /public-pools/california/folsom/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/california/folsom/
/public-pools/california/fontana/feature/diving-board/,"Fontana, CA",diving-board,301 -> /public-pools/california/fontana/,0,0,0,3,3,0,0,True,0,0,CONSOLIDATE,/public-pools/california/fontana/
/public-pools/california/fontana/feature/heated/,"Fontana, CA",heated,301 -> /public-pools/california/fontana/,0,0,3,2,2,0,0,True,0,0,CONSOLIDATE,/public-pools/california/fontana/
/public-pools/california/fontana/feature/kiddie-pool/,"Fontana, CA",kiddie-pool,301 -> /public-pools/california/fontana/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/california/fontana/
/public-pools/california/fontana/feature/lazy-river/,"Fontana, CA",lazy-river,301 -> /public-pools/california/fontana/,0,0,5,2,2,0,0,True,0,0,CONSOLIDATE,/public-pools/california/fontana/
/public-pools/california/fontana/feature/olympic-size/,"Fontana, CA",olympic-size,301 -> /public-pools/california/fontana/,0,0,0,0,1,0,0,True,1,0,CONSOLIDATE,/public-pools/california/fontana/
/public-pools/california/fountain-valley/feature/lap-swimming/,"Fountain Valley, CA",lap-swimming,301 -> /public-pools/california/fountain-valley/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/california/fountain-valley/
/public-pools/california/fountain-valley/feature/splash-pad/,"Fountain Valley, CA",splash-pad,301 -> /public-pools/california/fountain-valley/,0,0,0,0,3,0,0,True,3,0,CONSOLIDATE,/public-pools/california/fountain-valley/
/public-pools/california/fremont/feature/lazy-river/,"Fremont, CA",lazy-river,301 -> /public-pools/california/fremont/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/california/fremont/
/public-pools/california/fremont/feature/wave-pool/,"Fremont, CA",wave-pool,301 -> /public-pools/california/fremont/,0,0,0,0,1,1,1,True,0,1,CONSOLIDATE,/public-pools/california/fremont/
/public-pools/california/fresno/feature/diving-board/,"Fresno, CA",diving-board,301 -> /public-pools/california/fresno/,0,0,0,1,1,0,0,True,0,0,RETIRE,/public-pools/california/fresno/
/public-pools/california/fullerton/feature/kiddie-pool/,"Fullerton, CA",kiddie-pool,301 -> /public-pools/california/fullerton/,0,0,0,2,2,0,0,True,0,0,CONSOLIDATE,/public-pools/california/fullerton/
/public-pools/california/fullerton/feature/lap-swimming/,"Fullerton, CA",lap-swimming,301 -> /public-pools/california/fullerton/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/california/fullerton/
/public-pools/california/fullerton/feature/lazy-river/,"Fullerton, CA",lazy-river,301 -> /public-pools/california/fullerton/,0,0,0,3,3,0,0,True,0,0,CONSOLIDATE,/public-pools/california/fullerton/
/public-pools/california/fullerton/feature/splash-pad/,"Fullerton, CA",splash-pad,301 -> /public-pools/california/fullerton/,0,0,0,2,2,0,0,True,0,0,CONSOLIDATE,/public-pools/california/fullerton/
/public-pools/california/glendora/feature/diving-board/,"Glendora, CA",diving-board,301 -> /public-pools/california/glendora/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/california/glendora/
/public-pools/california/glendora/feature/heated/,"Glendora, CA",heated,301 -> /public-pools/california/glendora/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/california/glendora/
/public-pools/california/glendora/feature/lap-swimming/,"Glendora, CA",lap-swimming,301 -> /public-pools/california/glendora/,2,45,6,0,2,1,1,True,1,0,CONSOLIDATE,/public-pools/california/glendora/
/public-pools/california/glendora/feature/splash-pad/,"Glendora, CA",splash-pad,301 -> /public-pools/california/glendora/,2,41,0,0,1,0,0,True,0,0,CONSOLIDATE,/public-pools/california/glendora/
/public-pools/california/hayward/feature/heated/,"Hayward, CA",heated,301 -> /public-pools/california/hayward/,0,0,0,0,2,1,1,True,2,0,CONSOLIDATE,/public-pools/california/hayward/
/public-pools/california/hayward/feature/lap-swimming/,"Hayward, CA",lap-swimming,301 -> /public-pools/california/hayward/,0,0,0,0,2,1,1,True,2,0,CONSOLIDATE,/public-pools/california/hayward/
/public-pools/california/hemet/feature/diving-board/,"Hemet, CA",diving-board,301 -> /public-pools/california/hemet/,0,0,0,1,1,0,0,True,0,0,RETIRE,/public-pools/california/hemet/
/public-pools/california/hemet/feature/heated/,"Hemet, CA",heated,301 -> /public-pools/california/hemet/,0,0,3,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/california/hemet/
/public-pools/california/hemet/feature/lap-swimming/,"Hemet, CA",lap-swimming,301 -> /public-pools/california/hemet/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/california/hemet/
/public-pools/california/hemet/feature/olympic-size/,"Hemet, CA",olympic-size,301 -> /public-pools/california/hemet/,0,0,0,0,1,0,0,True,0,1,CONSOLIDATE,/public-pools/california/hemet/
/public-pools/california/hesperia/feature/lap-swimming/,"Hesperia, CA",lap-swimming,301 -> /public-pools/california/hesperia/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/california/hesperia/
/public-pools/california/irvine/feature/diving-board/,"Irvine, CA",diving-board,301 -> /public-pools/california/irvine/,0,0,0,0,1,0,0,True,1,0,CONSOLIDATE,/public-pools/california/irvine/
/public-pools/california/irvine/feature/lap-swimming/,"Irvine, CA",lap-swimming,301 -> /public-pools/california/irvine/,2,69,0,1,3,2,2,True,1,0,CONSOLIDATE,/public-pools/california/irvine/
/public-pools/california/la-mesa/feature/heated/,"La Mesa, CA",heated,301 -> /public-pools/california/la-mesa/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/california/la-mesa/
/public-pools/california/la-mesa/feature/lap-swimming/,"La Mesa, CA",lap-swimming,301 -> /public-pools/california/la-mesa/,0,0,5,0,2,1,1,True,2,0,CONSOLIDATE,/public-pools/california/la-mesa/
/public-pools/california/la-verne/feature/kiddie-pool/,"La Verne, CA",kiddie-pool,301 -> /public-pools/california/la-verne/,0,0,0,1,1,0,0,True,0,0,RETIRE,/public-pools/california/la-verne/
